barcode,product_name,brands,primary_brand,query_category,observed_market_region_codes,countries,off_categories,raw_brand_tokens,current_primary_brand,proposed_primary_brand,primary_brand_would_change,detected_portfolio_brand_key,detected_portfolio_group,detection_source,detection_confidence,detection_reason
5900020019684,Nestlé Fitness 8X23.5G Suklaa Viljavälipalapatukka,nestlé,nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Botanas, Snacks dulces, Barritas, Barritas de cereales",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020022370,Fitness crunchy caramel,"nestlé, fitness",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; fitness,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020023018,Cini Minis,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,cini minis,True,cini minis,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020023025,Cini Minis Riegel,nestlé,nestle,snacks,FRANCE|DACH,en:france|en:germany|en:switzerland,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,cini minis,True,cini minis,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020023377,Barre de céréales Fitness Crunchy Caramel,nestlé,nestle,snacks,FRANCE,en:france,"Snack, Snack dolci, Barrette",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020024169,NESTLE NESQUIK Delice Barres de Céréales 6x23g,"nestlé, nesquik",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020024206,Fitness chocolate e hazelnut,"nestlé, fitness, fitness délice",nestle,snacks,FRANCE,en:france|en:romania,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle; fitness; fitness delice,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020024213,Barre de céréales Fitness Delice Choco Noisette,"nestlé, fitness, fitness délice",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Barres,Barres de céréales,en:nuts-cereal-bars,en:cereal-bar-with-almonds-or-hazelnuts,Barres de céréales au chocolat,en:cereal-bar-with-hazelnuts,Barre céréalière aux noisettes",nestle; fitness; fitness delice,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020024244,Barre de céréales Fitness Delice Chocolat blanc,nestlé,nestle,snacks,BENELUX|FRANCE,en:belgium|en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020024343,Fitness Délice - Chocolat Noir,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020025050,Fitness Breakfast Cereal Bar - Chocolate,nestléfitness,nestlefitness,snacks,FRANCE,en:france|en:morocco,"Snacks, Sweet snacks, Bars, Cereal bars, Chocolate cereal bars",nestlefitness,nestlefitness,nestlefitness,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020025104,Breakfast cereal bar,"nestlé, nesquik",nestle,snacks,FRANCE,en:france|en:morocco,"Snacks,Sweet snacks,Bars,Cereal bars",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020025210,Fitness,nestle,nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:romania|en:spain,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020025395,Milk Chocolate Fitness,nestlé,nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:greece|en:italy,"Snacks, Sweet snacks, Bars, Cereal bars, Chocolate cereal bars",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020025401,FITNESS Délice barres de céréales chocolat au lait,nestlé,nestle,snacks,FRANCE,en:france|en:greece,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020027184,NESQUIK Barres de Céréales 6 x 25g + 6 offertes,"nestlé, cereal partners",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; cereal partners,nestle,cereal partners,True,cereal partners,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
5900020027207,Barre Chocapic,"nestlé, chocapic",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres de céréales, Barres chocolatées, Barres de céréales au chocolat",nestle; chocapic,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020027221,Barres céréales Golden Minis,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020027245,Fitness Délice Chocolat au lait,nestlé,nestle,snacks,FRANCE,en:france,en:cereal-bars,nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020027610,Barres NESQUIK 25g X 24,"nestlé, nesquik",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020027757,"Code-barres inexistant et/ou fiche incomplète, obsolète ou en doublon",nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020027771,Chocapic,"nestlé, chocapic",nestle,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Bars, Cereal bars, en:chocolate-cereals",nestle; chocapic,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020028457,"Code-barres inexistant et/ou fiche incomplète, obsolète ou en doublon",nestlé,nestle,snacks,FRANCE|DACH,en:france|en:switzerland,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020028747,CHOCO CRUNCH BAR E-1B,nestlé,nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020028778,NESTLE CHOCAPIC Barres de Céréales 12x25g,"nestlé, chocapic",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; chocapic,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020029102,Clusters barre crunchy choco,nestlé,nestle,snacks,DACH|BENELUX|FRANCE,en:austria|en:belgium|en:france|en:germany|en:switzerland,"Snacks, Snacks sucrés, Barres",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020029119,Clusters Caramel Choco,nestlé,nestle,snacks,DACH|BENELUX|FRANCE,en:austria|en:belgium|en:france|en:germany|en:switzerland,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020029126,CLUSTERS almonds seeds barres de céréales,nestlé,nestle,snacks,DACH|BENELUX|FRANCE,en:austria|en:belgium|en:france|en:germany|en:switzerland,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales aux fruits à coques, Barre céréalière aux amandes, en:cereal-bar-with-almonds-or-hazelnuts",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020029133,Clusters crunchy choco,nestlé,nestle,snacks,DACH|BENELUX|FRANCE,en:austria|en:belgium|en:france|en:germany|en:switzerland,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020029140,Clusters Caramel & Choco,nestlé,nestle,snacks,DACH|BENELUX|FRANCE,en:austria|en:belgium|en:france|en:germany|en:switzerland,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020029454,Fitness breakfast cereal bar pêches et abricot,nestlé,nestle,snacks,BENELUX|FRANCE|SOUTHERN_EUROPE,en:belgium|en:france|en:italy,"Snacks, Sweet snacks, Bars, Cereal bars, Fruits cereal bars, Apricot cereal bars",nestle,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020030566,Nestle Fitness Cereal Bars Red Berries X6,"fitness, nestlé",fitness,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:italy,"en:Snacks,en:Sweet snacks,en:Bars,en:Cereal bars,Μπαρες",fitness; nestle,fitness,fitness,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020030573,Fitness,"nestlé, fitness",nestle,snacks,BENELUX|FRANCE,en:belgium|en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; fitness,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020030733,Présentoir Barres CHOCAPIC 25gx24,"nestlé, chocapic",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; chocapic,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020031310,NESTLE NESQUIK Getreideriegel 4+2er Multipack (,"nestlé, nesquik, nestle nesquik",nestle,snacks,FRANCE|DACH,en:france|en:germany,"Imbiss, Süßer Snack, Riegel, Getreideriegel",nestle; nesquik; nestle nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020031419,NESTLE NESQUIK Barres de Céréales (12+12) x 25g,"nestlé, nesquik",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020031464,LION Céréales Barres (12x25g),"nestlé, lion",nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Barres,Barres de céréales,Barres de céréales au chocolat",nestle; lion,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020032386,Clusters crunchy choco,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020032409,Barre cereale caramel & choco,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020033482,"NESTLE FITNESS Barres de Céréales Miel & Amandes 6x23,5g","nestlé, fitness",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales, en:Aliments d'origine végétale, en:Aliments et boissons à base de végétaux, en:Céréales et dérivés, en:Céréales et pommes de terre, en:Céréales pour petit-déjeuner, en:Petit-déjeuners",nestle; fitness,nestle,fitness,True,fitness,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020033789,NESTLE LION Barres de Céréales (8+4)x25g,"nestlé, lion",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales, Barres de céréales au chocolat",nestle; lion,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020035264,Chocapic,nestlé chocapic,nestle,snacks,FRANCE,en:france,"snacks, fr:barres, barres-de-céréales, barres-de-céréales-au-chocolat, snacks-sucrés, en:chocolate-cereals",nestle chocapic,nestle,chocapic,True,nestle chocapic,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
5900020036179,NESTLE CHEERIOS BIO Barres de céréales 4x22g,"nestlé, cheerios, cheerios bio, cheerios bio honey",nestle,snacks,FRANCE,en:france,cereal bars,nestle; cheerios; cheerios bio; cheerios bio honey,nestle,cheerios,True,cheerios,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020036193,Barre céréales complètes,nestlé norge as,nestle,snacks,FRANCE,en:france,"snacks, fr:barres, barres-de-céréales, barres-de-céréales-au-chocolat, snacks-sucrés, en:cereal-bars",nestle norge as,nestle,norge as,True,nestle norge as,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
5900020036209,NESTLE NESQUIK Bio Barres de céréales 4X25g,"nesquik, nestlénesquik bio",nesquik,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nesquik; nestlenesquik bio,nesquik,nesquik,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020036728,NESTLE LION Getreideriegel Multipack (,nestlé,nestle,snacks,FRANCE|DACH,en:france|en:germany,de:getreideriegel,nestle,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5900020037213,NESTLE CHOCAPIC Cereal Barres boite 24x25g,"nestlé, chocapic",nestle,snacks,FRANCE,en:france,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks sucrés, Barres, Barres de céréales",nestle; chocapic,nestle,chocapic,True,chocapic,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020037237,NESTLE NESQUIK Barres de Céréales 24 x 25g PRIX CHOC Display,"nestlé, nesquik",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020040244,NESTLE CHOCAPIC Barres de Céréales 8x25g,"chocapic, nestlé",chocapic,snacks,FRANCE,en:france,"Snacks, Sweet snacks, Bars, Cereal bars, en:breakfast-cereals",chocapic; nestle,chocapic,chocapic,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900020040275,NESTLE NESQUIK Barres de Céréales 8x25g,"nestlé,nesquik",nestle,snacks,FRANCE,en:france,"Plant-based foods and beverages,Plant-based foods,Snacks,Breakfasts,Cereals and potatoes,Sweet snacks,Cereals and their products,Breakfast cereals,Bars,Cereal bars",nestle; nesquik,nestle,nesquik,True,nesquik,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5900020044754,NESTLE NESQUIK Barres de Céréales Crunchy brownie 6x20g,"nestlé, nesquik crunchy brownie",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; nesquik crunchy brownie,nestle,nesquik crunchy brownie,True,nesquik crunchy brownie,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
5900020046994,NESTLE GOLDEN GRAHAM Barres de Céréales 8x25g,"nestlé, golden grahams",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Barres, Barres de céréales",nestle; golden grahams,nestle,golden grahams,True,golden grahams,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
5900090017504,Princessa Coconut,nestlé,nestle,snacks,FRANCE|US_CANADA,en:france|en:united-states,wafers,nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5900862017886,Lion,"nestlé, lion",nestle,snacks,FRANCE,en:belarus|en:france|en:poland,"Przekąski, Słodkie przekąski, Kakao i produkty na bazie kakao, en:Confectioneries, Batoniki, Cukierki czekoladowe, en:Bars covered with chocolate, en:Chocolate biscuity bars",nestle; lion,nestle,lion,True,lion,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
5941017008106,Joe XXL,nestlé,nestle,snacks,FRANCE,en:france|en:romania,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5948643004700,Joe - Wafers With Hazelnut Cream / Napolitane Alune De Padure,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits, Gaufrettes, Gaufrettes fourrées",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800000116,Milk Chocolate,nestle aero,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france|en:united-states,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Milk chocolates, Milk chocolate bar",nestle aero,nestle,aero,True,nestle aero,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
59800000215,Coffee Crisp,nestle,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits and crackers, Cocoa and its products, Confectioneries, Biscuits, Chocolate candies, Wafers, Chocolate biscuits, Stuffed wafers, Chocolate stuffed wafers, en:chocolate-biscuity-bars",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800200806,Rolo,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Chocolates",nestle,nestle,rolo,True,rolo,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59800215909,Classic Turtles,nestlé,nestle,snacks,DACH|US_CANADA|FRANCE,en:austria|en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, Chocolates",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800482783,Turtles Minis,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800490863,Aéro truffle,nestlé,nestle,snacks,FRANCE|SOUTHERN_EUROPE,en:france|en:spain,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées, Bonbons de chocolat",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59800499330,Aero Milk Chocolate Bar,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Bars, Chocolates, Milk chocolates, Milk chocolate bar, en:chocolate-candies",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59800501453,KIT KAT THÉ VERT,nestlé,nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Barres,Confiseries chocolatées,en:bars-covered-with-chocolate,Barres chocolatées biscuitées,Barre chocolatée biscuitée type KitKat",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800501460,Kit Kat Mint Créme & Cookie Smash,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800504492,Turtles,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800505505,Kitkat,"nestlé, kit kat",nestle,snacks,FRANCE,en:france,Barre chocolatée biscuitée type KitKat,nestle; kit kat,nestle,kitkat,True,kit kat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
59800511254,Classic KitKat,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Bars",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59800511346,KitKat Gold,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Bars covered with chocolate, Chocolate biscuity bars, fr:Barre chocolatée biscuitée type KitKat",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59800523110,Aero Peppermint,nestle,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Bars, Chocolate candies, Chocolates, Milk chocolates, Milk chocolate bar",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59800849326,Kit Kat Bar White,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées, Barres chocolatées biscuitées",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800849388,Kit Kat Cookies & Cream,nestlé,nestle,snacks,FRANCE,en:france,"Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Barres,Confiseries chocolatées,en:bars-covered-with-chocolate,Barres chocolatées biscuitées,Barre chocolatée biscuitée type KitKat",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800850278,Kit Kat White & Milk,nestlé,nestle,snacks,FRANCE,en:france,Barre chocolatée biscuitée type KitKat,nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59800990158,Barre De Chocolat Aero (grand Format),nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Barres, Confiseries chocolatées, Barres chocolatées",nestle,nestle,aero,True,aero,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
5986034,CANDY COATED MILK CHOCOLATE,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolate candies, en:candies",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
5987130,Kitkat chunky popcorn,nestlé,nestle,snacks,US_CANADA|FRANCE,en:canada|en:france,"Snacks, Sweet snacks, Bars",nestle,nestle,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_product_name,medium,current primary brand is parent/company token; portfolio brand appears in product name
59926436,Lapin Crisp Kit Kat,"nestlé, kit kat",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Chocolats, Moulages en chocolat, Chocolats au lait, Aliments de Pâques, Lapins en chocolat",nestle; kit kat,nestle,kitkat,True,kit kat,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
59926450,Lapin en chocolat Klapperhase,"nestlé, smarties",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Chocolats, Moulages en chocolat, Aliments de Pâques, Lapins en chocolat",nestle; smarties,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
59939764,Père Noël,"nestlé, smarties",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Aliments et boissons de Noël, Chocolats, Moulages en chocolat",nestle; smarties,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
59945765,SMARTIES Lapin 175g,"smarties, nestlé",smarties,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées",smarties; nestle,smarties,smarties,False,,,no_change,,no more-specific Top 9 portfolio brand detected
59947493,SMARTIES poussin 85g,"nestlé, smarties",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Aliments festifs, Confiseries chocolatées, Bonbons de chocolat, Chocolats, Chocolats au lait, Aliments de Pâques, Bonbons de chocolat au lait, Confiseries au chocolat dragéifiées",nestle; smarties,nestle,smarties,True,smarties,Nestlé,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; portfolio brand appears in OFF brands field
59947509,CRUNCH lapin 88g,"nestlé, crunch",nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées",nestle; crunch,nestle,crunch,True,crunch,,top_company_portfolio_matrix_off_brands,high,current primary brand is parent/company token; another OFF brand token needs brand-level review
59947516,KITKAT Lapin 175g,"kit kat, nestlé, kitkat",kit kat,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Confiseries, Confiseries chocolatées",kit kat; nestle; kitkat,kit kat,kitkat,True,kitkat,Nestlé,top_company_portfolio_matrix_off_brands,high,known portfolio brand appears in OFF brands field
59947530,Oeuf chocolat au lait,nestlé,nestle,snacks,FRANCE,en:france,"Snacks, Snacks sucrés, Cacao et dérivés, Aliments festifs, Chocolats, Moulages en chocolat, Aliments de Pâques, Oeufs en chocolat, Œufs de Pâques, Œufs en chocolat creux",nestle,nestle,nestle,False,,,no_change,,no more-specific Top 9 portfolio brand detected
