core_cpg_group,brand,brand_key,canonical_brand,default_assigned_company,us_assigned_company,ca_assigned_company,uk_assigned_company,ie_assigned_company,fr_assigned_company,ownership_architecture_notes,source_company_brand_list,source_exception_matrix,source_type,in_official_company_brand_list,ownership_resolution_status,needs_manual_review,notes
Nestlé,Smarties,smarties,Smarties,Nestlé,Smarties Candy Company (US),Nestlé,Nestlé,Nestlé,Nestlé,Name Collision / Independent,https://www.nestle.com/brands/brandssearchlist,cpg_global_corporate_exception_matrix.csv,both,yes,market_scoped,yes,Exception file assigns Smarties US to Smarties Candy Company
Nestlé,Solgar,solgar,Solgar,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,manual_review,yes,Official Nestlé A-Z brand list; likely outside food/beverage MVP scope; Nestlé Step 3 audit 2026-09-02: excluded from automatic human-food Top 9 matching
Nestlé,Starbucks Coffee At Home,starbucks coffee at home,Starbucks Coffee At Home,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Reviewed at-home packaged coffee/capsule/instant route.,https://www.nestle.com/brands/brandssearchlist,,both,yes,direct,no,Exception file assigns Starbucks packaged/at-home global retail channels to Nestlé
Nestlé,Stouffer's,stouffer s,Stouffer's,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Wholly Owned,https://www.nestle.com/brands/brandssearchlist,cpg_global_corporate_exception_matrix.csv,both,yes,direct,no,Official Nestlé A-Z brand list; duplicate listing collapsed to one matrix row
Nestlé,Supercoat,supercoat,Supercoat,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,manual_review,yes,Official Nestlé A-Z brand list; likely outside food/beverage MVP scope; Nestlé Step 3 audit 2026-09-02: excluded from automatic human-food Top 9 matching
Nestlé,Terra Canis,terra canis,Terra Canis,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,manual_review,yes,Official Nestlé A-Z brand list; likely outside food/beverage MVP scope; Nestlé Step 3 audit 2026-09-02: excluded from automatic human-food Top 9 matching
Nestlé,Thomy,thomy,Thomy,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,direct,no,Official Nestlé A-Z brand list
Nestlé,Tidy Cats,tidy cats,Tidy Cats,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,manual_review,yes,Official Nestlé A-Z brand list; likely outside food/beverage MVP scope; Nestlé Step 3 audit 2026-09-02: excluded from automatic human-food Top 9 matching
Nestlé,Toll House,toll house,Toll House,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,direct,no,Official Nestlé A-Z brand list
Nestlé,Trix Cereal,trix cereal,Trix Cereal,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,direct,no,Official Nestlé A-Z brand list
Nestlé,Vitaflo,vitaflo,Vitaflo,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,manual_review,yes,Official Nestlé A-Z brand list; likely outside food/beverage MVP scope; Nestlé Step 3 audit 2026-09-02: excluded from automatic human-food Top 9 matching
Nestlé,Vital Proteins,vital proteins,Vital Proteins,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,manual_review,yes,Official Nestlé A-Z brand list; likely outside food/beverage MVP scope; Nestlé Step 3 audit 2026-09-02: excluded from automatic human-food Top 9 matching
Nestlé,Vittel,vittel,Vittel,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Nestlé,Wholly Owned,https://www.nestle.com/brands/brandssearchlist,cpg_global_corporate_exception_matrix.csv,both,yes,direct,no,Official Nestlé A-Z brand list
Nestlé,Yiyang,yiyang,Yiyang,Nestlé,,,,,,,https://www.nestle.com/brands/brandssearchlist,,official_company_brand_list,yes,direct,no,Official Nestlé A-Z brand list
PepsiCo,7UP,7up,7UP,PepsiCo,Keurig Dr Pepper,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Licensing Split,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Alvalle,alvalle,Alvalle,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned Gazpacho,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Benenuts,benenuts,Benenuts,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Regional Snack (France),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Cheetos,cheetos,Cheetos,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Doritos,doritos,Doritos,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Fritos,fritos,Fritos,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Gatorade,gatorade,Gatorade,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Lay's,lay s,Lay's,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Lipton Beverage,lipton beverage,Lipton Beverage,Pepsi-Lipton Partnership,Pepsi-Lipton Partnership,Pepsi-Lipton Partnership,Pepsi-Lipton Partnership,Pepsi-Lipton Partnership,Pepsi-Lipton Partnership,Joint Venture (Liquid RTD Only),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Mirinda,mirinda,Mirinda,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Mountain Dew,mountain dew,Mountain Dew,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Pepsi,pepsi,Pepsi,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Quaker Oats,quaker oats,Quaker Oats,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Ruffles,ruffles,Ruffles,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Schweppes,schweppes,Schweppes,Suntory Beverage & Food,Keurig Dr Pepper,Keurig Dr Pepper,Suntory Beverage & Food,Suntory Beverage & Food,Suntory Beverage & Food,Highly Fragmented Trademark,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,SodaStream,sodastream,SodaStream,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Starbucks RTD,starbucks rtd,Starbucks RTD,,PepsiCo (NACP),PepsiCo (NACP),Arla Foods,Arla Foods,Arla Foods,Starbucks RTD is product-form and market scoped; exact reviewed/scoped evidence required.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Starbucks Step 3: product-form/channel scoped
PepsiCo,Tostitos,tostitos,Tostitos,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,PepsiCo,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
PepsiCo,Walkers,walkers,Walkers,,,,PepsiCo,PepsiCo,,Regional Alias (UK/IE),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; PepsiCo Step 3 audit 2026-09-02: not a safe unconditional global mapping
Unilever,Amora,amora,Amora,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Regional Condiment (France),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Ben & Jerry's,ben and jerry s,Ben & Jerry's,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Best Foods,best foods,Best Foods,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Regional Alias (US West/Asia),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Bovril,bovril,Bovril,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Breyers,breyers,Breyers,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Carte d'Or,carte d or,Carte d'Or,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Colman's,colman s,Colman's,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned Mustard/Sauces,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Cornetto,cornetto,Cornetto,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Hellmann's,hellmann s,Hellmann's,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Knorr,knorr,Knorr,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Lipton Dry Tea,lipton dry tea,Lipton Dry Tea,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,Former Unilever tea architecture; exact reviewed/scoped evidence required.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Magnum Ice Cream,magnum ice cream,Magnum Ice Cream,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Maille,maille,Maille,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Marmite,marmite,Marmite,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned (UK/IE Split with Vegemite),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Miko,miko,Miko,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,PG Tips,pg tips,PG Tips,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,LIPTON Teas and Infusions / Ekaterra,Spun off from Unilever to CVC Capital,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Pot Noodle,pot noodle,Pot Noodle,Unilever,Unilever,Unilever,Unilever,Unilever,Unilever,Wholly Owned UK Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,manual_review,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Solero,solero,Solero,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Viennetta,viennetta,Viennetta,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Unilever,Wall's Ice Cream,wall s ice cream,Wall's Ice Cream,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,The Magnum Ice Cream Company,Current ice-cream operating owner is The Magnum Ice Cream Company.,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,recently_demerged,no,Exception-matrix row only; complete official brand universe not yet supplied for this company; Unilever Step 3: historical/exited or market/product-scoped
Mondelez,Belvita,belvita,Belvita,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Cadbury,cadbury,Cadbury,Mondelēz International,The Hershey Company,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,US Manufacturing License Split,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company; Hershey Step 3: licensed or collision-prone as a global rule
Mondelez,Chips Ahoy!,chips ahoy,Chips Ahoy!,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Clif Bar,clif bar,Clif Bar,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned Acquisition,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Cote d'Or,cote d or,Cote d'Or,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned Europe,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Granola Biscuits,granola biscuits,Granola Biscuits,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned France,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Halls,halls,Halls,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned Cough Drop,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Lu Biscuit,lu biscuit,Lu Biscuit,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned (Huge in FR),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Mikado,mikado,Mikado,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Licensed from Glico Europe,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Milka,milka,Milka,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned Europe,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Oreo,oreo,Oreo,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Philadelphia Cream Cheese,philadelphia cream cheese,Philadelphia Cream Cheese,Mondelēz International,Kraft Heinz,Kraft Heinz,Mondelēz International,Mondelēz International,Mondelēz International,Transatlantic Split (Post-Kraft Spin),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Prince Biscuits,prince biscuits,Prince Biscuits,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned (LU Family),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Ritz,ritz,Ritz,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Sour Patch Kids,sour patch kids,Sour Patch Kids,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Swedish Fish,swedish fish,Swedish Fish,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned N. America,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Toblerone,toblerone,Toblerone,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Triscuit,triscuit,Triscuit,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Mondelez,Wheat Thins,wheat thins,Wheat Thins,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Mondelēz International,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Actimel,actimel,Actimel,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Global Brand,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Activia,activia,Activia,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Global Brand,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Alpro,alpro,Alpro,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Plant Based (Europe),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Aptamil,aptamil,Aptamil,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Infant Nutrition,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Badoit,badoit,Badoit,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned French Sparkling,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Blédina,bledina,Blédina,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned France Baby Brand,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Cow & Gate,cow and gate,Cow & Gate,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned UK Infant Brand,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Danette,danette,Danette,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned (Huge in FR),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Danio,danio,Danio,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Europe,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Dannon,dannon,Dannon,Danone,Danone,Danone,Danone,Danone,Danone,US Regional Variant Banner,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Danone,danone,Danone,Danone,Danone (Dannon in US),Danone,Danone,Danone,Danone,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,market_scoped,yes,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Evian,evian,Evian,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Water Asset,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,International Delight,international delight,International Delight,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned US Coffee Creamer,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Light + Fit,light fit,Light + Fit,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Nutricia,nutricia,Nutricia,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Special Medical Nutrition,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Oikos,oikos,Oikos,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Greek Yogurt,,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
Danone,Silk,silk,Silk,Danone,Danone,Danone,Danone,Danone,Danone,Wholly Owned Plant Based (WhiteWave),,cpg_global_corporate_exception_matrix.csv,global_corporate_exception_matrix,no,direct,no,Exception-matrix row only; complete official brand universe not yet supplied for this company
